Date,Year,Month,CD_UF,Pop0_19_UF,state_index,pred.mean,pred.uci,pred.lci
2015-04-01,2015,4,52,1975139,52,379.31507605287527,417.2465836581628,341.3835684475878
2015-05-01,2015,5,52,1975139,52,428.12176763255655,470.9339443958122,385.3095908693009
2015-06-01,2015,6,52,1975139,52,184.6452325633791,203.10975581971698,166.18070930704118
2015-07-01,2015,7,52,1975139,52,57.05927532188874,62.76520285407761,51.353347789699875
2015-08-01,2015,8,52,1975139,52,36.098725203643895,39.70859772400829,32.488852683279504
2015-09-01,2015,9,52,1975139,52,24.757751226622535,27.233526349284787,22.28197610396028
2015-10-01,2015,10,52,1975139,52,35.74431976686198,39.31875174354818,32.16988779017578
2015-11-01,2015,11,52,1975139,52,63.08416774718134,69.39258452189948,56.77575097246321
2015-12-01,2015,12,52,1975139,52,96.6007961971284,106.26087581684126,86.94071657741557
2016-01-01,2016,1,52,1975139,52,211.4787870625814,232.6266657688396,190.33090835632328
2016-02-01,2016,2,52,1975139,52,392.985000043035,432.28350004733846,353.6865000387314
2016-03-01,2016,3,52,1975139,52,396.4277957146307,436.0705752860938,356.78501614316764
2016-04-01,2016,4,52,1975139,52,256.23513079332645,281.8586438726591,230.6116177139938
2016-05-01,2016,5,52,1975139,52,123.07994525954884,135.38793978550373,110.77195073359394
2016-06-01,2016,6,52,1975139,52,47.338440484441854,52.072284532886044,42.60459643599767
2016-07-01,2016,7,52,1975139,52,21.669360991808677,23.836297090989547,19.50242489262781
2016-08-01,2016,8,52,1975139,52,25.871596885079985,28.458756573587983,23.28443719657199
2016-09-01,2016,9,52,1975139,52,30.32697951890981,33.3596774708008,27.294281567018828
2016-10-01,2016,10,52,1975139,52,41.56669479970777,45.72336427967854,37.41002531973699
2016-11-01,2016,11,52,1975139,52,49.312985060798255,54.244283566878075,44.38168655471843
2016-12-01,2016,12,52,1975139,52,56.1985764039898,61.81843404438877,50.578718763590814
2017-01-01,2017,1,52,1975139,52,66.62822211500051,73.29104432650057,59.96539990350047
2017-02-01,2017,2,52,1975139,52,85.25982222010704,93.78580444211775,76.73383999809634
2017-03-01,2017,3,52,1975139,52,125.91518875380416,138.5067076291846,113.32366987842376
2017-04-01,2017,4,52,1975139,52,133.25644423000102,146.58208865300114,119.93079980700094
2017-05-01,2017,5,52,1975139,52,139.53448339585213,153.48793173543737,125.58103505626694
2017-06-01,2017,6,52,1975139,52,84.75352873899001,93.22888161288903,76.27817586509103
2017-07-01,2017,7,52,1975139,52,32.90907627260664,36.199983899867306,29.618168645345975
2017-08-01,2017,8,52,1975139,52,27.491736024654468,30.24090962711992,24.74256242218902
2017-09-01,2017,9,52,1975139,52,29.162504512340654,32.07875496357472,26.246254061106583
2017-10-01,2017,10,52,1975139,52,40.1490730525801,44.16398035783811,36.134165747322086
2017-11-01,2017,11,52,1975139,52,31.28893713303216,34.41783084633538,28.16004341972894
2017-12-01,2017,12,52,1975139,52,28.504322986888518,31.35475528557737,25.653890688199663
2018-01-01,2018,1,52,1975139,52,93.15800052553263,102.47380057808591,83.84220047297937
2018-02-01,2018,2,52,1975139,52,128.24413876694248,141.06855264363674,115.41972489024825
2018-03-01,2018,3,52,1975139,52,197.91012176864513,217.70113394550967,178.1191095917806
2018-04-01,2018,4,52,1975139,52,189.5562793302142,208.51190726323566,170.60065139719282
2018-05-01,2018,5,52,1975139,52,156.14090957649057,171.75500053413964,140.5268186188415
2018-06-01,2018,6,52,1975139,52,69.61535365359096,76.57688901895007,62.653818288231875
2018-07-01,2018,7,52,1975139,52,29.770056689681084,32.74706235864919,26.793051020712973
2018-08-01,2018,8,52,1975139,52,30.883902348138534,33.97229258295239,27.79551211332468
2018-09-01,2018,9,52,1975139,52,38.37704586867051,42.21475045553756,34.53934128180346
2018-10-01,2018,10,52,1975139,52,47.08529374388334,51.79382311827169,42.37676436949501
2018-11-01,2018,11,52,1975139,52,53.71773834651637,59.08951218116801,48.345964511864736
2018-12-01,2018,12,52,1975139,52,59.74263077180897,65.71689384898987,53.768367694628076
2019-01-01,2019,1,52,1975139,52,97.10708967824543,106.81779864606999,87.3963807104209
2019-02-01,2019,2,52,1975139,52,142.42035623821917,156.66239186204112,128.17832061439728
2019-03-01,2019,3,52,1975139,52,214.31403055683674,235.74543361252046,192.88262750115308
2019-04-01,2019,4,52,1975139,52,272.8415569739649,300.1257126713614,245.5574012765684
2019-05-01,2019,5,52,1975139,52,316.78783113492267,348.46661424841494,285.1090480214304
2019-06-01,2019,6,52,1975139,52,162.7227248310119,178.9949973141131,146.4504523479107
2019-07-01,2019,7,52,1975139,52,53.008927472952536,58.30982022024779,47.708034725657285
2019-08-01,2019,8,52,1975139,52,33.162223013165146,36.47844531448167,29.846000711848635
2019-09-01,2019,9,52,1975139,52,40.40221979313861,44.442441772452476,36.36199781382475
2019-10-01,2019,10,52,1975139,52,43.59186872417587,47.951055596593456,39.23268185175828
2019-11-01,2019,11,52,1975139,52,48.097880706117394,52.90766877672913,43.288092635505656
2019-12-01,2019,12,52,1975139,52,51.23690028904295,56.36059031794724,46.11321026013866
2001-01-01,2001,1,53,829238,53,11.938671406761388,13.132538547437527,10.74480426608525
2001-02-01,2001,2,53,829238,53,5.909039383144526,6.499943321458979,5.318135444830073
2001-03-01,2001,3,53,829238,53,4.703112978421153,5.173424276263269,4.232801680579038
2001-04-01,2001,4,53,829238,53,3.858964495114792,4.244860944626272,3.4730680456033127
2001-05-01,2001,5,53,829238,53,3.0148160118084313,3.316297612989275,2.713334410627588
2001-06-01,2001,6,53,829238,53,2.0500748880297333,2.255082376832707,1.84506739922676
2001-07-01,2001,7,53,829238,53,2.1706675285020705,2.3877342813522775,1.9536007756518634
2001-08-01,2001,8,53,829238,53,0.7235558428340235,0.7959114271174259,0.6512002585506212
2001-09-01,2001,9,53,829238,53,0.6029632023616862,0.6632595225978549,0.5426668821255176
2001-10-01,2001,10,53,829238,53,0.6029632023616862,0.6632595225978549,0.5426668821255176
2001-11-01,2001,11,53,829238,53,1.447111685668047,1.5918228542348518,1.3024005171012425
2001-12-01,2001,12,53,829238,53,0.8441484833063607,0.928563331636997,0.7597336349757248
2002-01-01,2002,1,53,829238,53,16.882969666127217,18.57126663273994,15.194672699514493
2002-02-01,2002,2,53,829238,53,32.318827646586385,35.55071041124502,29.08694488192775
2002-03-01,2002,3,53,829238,53,29.42460427525029,32.36706470277532,26.48214384772526
2002-04-01,2002,4,53,829238,53,8.923855394952957,9.816240934448253,8.031469855457663
2002-05-01,2002,5,53,829238,53,3.49718657369778,3.846905231067559,3.147467916328002
2002-06-01,2002,6,53,829238,53,0.6029632023616862,0.6632595225978549,0.5426668821255176
2002-07-01,2002,7,53,829238,53,1.3265190451957098,1.459170949715281,1.1938671406761387
2002-08-01,2002,8,53,829238,53,1.0853337642510352,1.1938671406761387,0.9768003878259317
2002-09-01,2002,9,53,829238,53,0.12059264047233725,0.132651904519571,0.10853337642510352
2002-10-01,2002,10,53,829238,53,0.8441484833063607,0.928563331636997,0.7597336349757248
2002-11-01,2002,11,53,829238,53,0.964741123778698,1.061215236156568,0.8682670114008282
2002-12-01,2002,12,53,829238,53,2.411852809446745,2.6530380903914197,2.1706675285020705
2003-01-01,2003,1,53,829238,53,4.944298259365827,5.438728085302411,4.449868433429245
2003-02-01,2003,2,53,829238,53,6.029632023616863,6.63259522597855,5.426668821255176
2003-03-01,2003,3,53,829238,53,3.858964495114792,4.244860944626272,3.4730680456033127
2003-04-01,2003,4,53,829238,53,2.894223371336094,3.1836457084697036,2.604801034202485
2003-05-01,2003,5,53,829238,53,1.929482247557396,2.122430472313136,1.7365340228016564
2003-06-01,2003,6,53,829238,53,0.964741123778698,1.061215236156568,0.8682670114008282
2003-07-01,2003,7,53,829238,53,0.6029632023616862,0.6632595225978549,0.5426668821255176
2003-08-01,2003,8,53,829238,53,0.2411852809446745,0.265303809039142,0.21706675285020705
2003-09-01,2003,9,53,829238,53,0.0,0.0,0.0
2003-10-01,2003,10,53,829238,53,0.12059264047233725,0.132651904519571,0.10853337642510352
2003-11-01,2003,11,53,829238,53,0.12059264047233725,0.132651904519571,0.10853337642510352
2003-12-01,2003,12,53,829238,53,0.6029632023616862,0.6632595225978549,0.5426668821255176
2004-01-01,2004,1,53,829238,53,1.6882969666127214,1.857126663273994,1.5194672699514495
2004-02-01,2004,2,53,829238,53,2.1706675285020705,2.3877342813522775,1.9536007756518634
2004-03-01,2004,3,53,829238,53,1.0853337642510352,1.1938671406761387,0.9768003878259317
2004-04-01,2004,4,53,829238,53,0.7235558428340235,0.7959114271174259,0.6512002585506212
2004-05-01,2004,5,53,829238,53,0.12059264047233725,0.132651904519571,0.10853337642510352
2004-06-01,2004,6,53,829238,53,0.0,0.0,0.0
2004-07-01,2004,7,53,829238,53,0.0,0.0,0.0
2004-08-01,2004,8,53,829238,53,0.0,0.0,0.0
2004-09-01,2004,9,53,829238,53,0.12059264047233725,0.132651904519571,0.10853337642510352
2004-10-01,2004,10,53,829238,53,0.12059264047233725,0.132651904519571,0.10853337642510352
2004-11-01,2004,11,53,829238,53,0.0,0.0,0.0
2004-12-01,2004,12,53,829238,53,0.2411852809446745,0.265303809039142,0.21706675285020705
2005-01-01,2005,1,53,829238,53,0.482370561889349,0.530607618078284,0.4341335057004141
2005-02-01,2005,2,53,829238,53,0.6029632023616862,0.6632595225978549,0.5426668821255176
2005-03-01,2005,3,53,829238,53,1.2059264047233724,1.3265190451957098,1.0853337642510352
2005-04-01,2005,4,53,829238,53,1.8088896070850586,1.9897785677935647,1.628000646376553
2005-05-01,2005,5,53,829238,53,0.36177792141701176,0.39795571355871295,0.3256001292753106
2005-06-01,2005,6,53,829238,53,0.6029632023616862,0.6632595225978549,0.5426668821255176
2005-07-01,2005,7,53,829238,53,1.447111685668047,1.5918228542348518,1.3024005171012425
2005-08-01,2005,8,53,829238,53,0.2411852809446745,0.265303809039142,0.21706675285020705
2005-09-01,2005,9,53,829238,53,0.0,0.0,0.0
2005-10-01,2005,10,53,829238,53,0.2411852809446745,0.265303809039142,0.21706675285020705
2005-11-01,2005,11,53,829238,53,0.2411852809446745,0.265303809039142,0.21706675285020705
2005-12-01,2005,12,53,829238,53,0.482370561889349,0.530607618078284,0.4341335057004141
2006-01-01,2006,1,53,829238,53,2.0500748880297333,2.255082376832707,1.84506739922676
2006-02-01,2006,2,53,829238,53,0.964741123778698,1.061215236156568,0.8682670114008282
2006-03-01,2006,3,53,829238,53,0.8441484833063607,0.928563331636997,0.7597336349757248
2006-04-01,2006,4,53,829238,53,1.2059264047233724,1.3265190451957098,1.0853337642510352
2006-05-01,2006,5,53,829238,53,1.447111685668047,1.5918228542348518,1.3024005171012425
2006-06-01,2006,6,53,829238,53,0.2411852809446745,0.265303809039142,0.21706675285020705
2006-07-01,2006,7,53,829238,53,0.36177792141701176,0.39795571355871295,0.3256001292753106
2006-08-01,2006,8,53,829238,53,0.0,0.0,0.0
2006-09-01,2006,9,53,829238,53,0.2411852809446745,0.265303809039142,0.21706675285020705
2006-10-01,2006,10,53,829238,53,0.12059264047233725,0.132651904519571,0.10853337642510352
2006-11-01,2006,11,53,829238,53,0.7235558428340235,0.7959114271174259,0.6512002585506212
2006-12-01,2006,12,53,829238,53,0.8441484833063607,0.928563331636997,0.7597336349757248
2007-01-01,2007,1,53,829238,53,2.6530380903914197,2.918341899430562,2.3877342813522775
2007-02-01,2007,2,53,829238,53,3.49718657369778,3.846905231067559,3.147467916328002
2007-03-01,2007,3,53,829238,53,3.9795571355871293,4.377512849145843,3.5816014220284162
2007-04-01,2007,4,53,829238,53,3.858964495114792,4.244860944626272,3.4730680456033127
2007-05-01,2007,5,53,829238,53,3.9795571355871293,4.377512849145843,3.5816014220284162
2007-06-01,2007,6,53,829238,53,1.8088896070850586,1.9897785677935647,1.628000646376553
2007-07-01,2007,7,53,829238,53,1.5677043261403845,1.7244747587544227,1.410933893526346
2007-08-01,2007,8,53,829238,53,1.2059264047233724,1.3265190451957098,1.0853337642510352
2007-09-01,2007,9,53,829238,53,0.482370561889349,0.530607618078284,0.4341335057004141
2007-10-01,2007,10,53,829238,53,3.256001292753106,3.5816014220284167,2.930401163477795
2007-11-01,2007,11,53,829238,53,1.5677043261403845,1.7244747587544227,1.410933893526346
2007-12-01,2007,12,53,829238,53,1.0853337642510352,1.1938671406761387,0.9768003878259317
2008-01-01,2008,1,53,829238,53,4.1001497760594665,4.510164753665414,3.69013479845352
2008-02-01,2008,2,53,829238,53,3.256001292753106,3.5816014220284167,2.930401163477795
2008-03-01,2008,3,53,829238,53,6.270817304561538,6.897899035017691,5.643735574105384
2008-04-01,2008,4,53,829238,53,6.8737805069232225,7.5611585576155464,6.186402456230902
2008-05-01,2008,5,53,829238,53,5.306076180782839,5.836683798861124,4.775468562704555
2008-06-01,2008,6,53,829238,53,0.964741123778698,1.061215236156568,0.8682670114008282
2008-07-01,2008,7,53,829238,53,1.0853337642510352,1.1938671406761387,0.9768003878259317
2008-08-01,2008,8,53,829238,53,1.447111685668047,1.5918228542348518,1.3024005171012425
2008-09-01,2008,9,53,829238,53,0.8441484833063607,0.928563331636997,0.7597336349757248
2008-10-01,2008,10,53,829238,53,1.0853337642510352,1.1938671406761387,0.9768003878259317
2008-11-01,2008,11,53,829238,53,0.8441484833063607,0.928563331636997,0.7597336349757248
2008-12-01,2008,12,53,829238,53,0.8441484833063607,0.928563331636997,0.7597336349757248
2009-01-01,2009,1,53,829238,53,1.8088896070850586,1.9897785677935647,1.628000646376553
2009-02-01,2009,2,53,829238,53,2.0500748880297333,2.255082376832707,1.84506739922676
2009-03-01,2009,3,53,829238,53,3.135408652280769,3.4489495175088454,2.821867787052692
2009-04-01,2009,4,53,829238,53,2.0500748880297333,2.255082376832707,1.84506739922676
2009-05-01,2009,5,53,829238,53,2.6530380903914197,2.918341899430562,2.3877342813522775
2009-06-01,2009,6,53,829238,53,1.5677043261403845,1.7244747587544227,1.410933893526346
2009-07-01,2009,7,53,829238,53,1.0853337642510352,1.1938671406761387,0.9768003878259317
2009-08-01,2009,8,53,829238,53,0.482370561889349,0.530607618078284,0.4341335057004141
2009-09-01,2009,9,53,829238,53,0.482370561889349,0.530607618078284,0.4341335057004141
2009-10-01,2009,10,53,829238,53,0.482370561889349,0.530607618078284,0.4341335057004141
2009-11-01,2009,11,53,829238,53,1.0853337642510352,1.1938671406761387,0.9768003878259317
2009-12-01,2009,12,53,829238,53,1.6882969666127214,1.857126663273994,1.5194672699514495
2010-01-01,2010,1,53,829238,53,26.892158825331208,29.581374707864327,24.20294294279809
2010-02-01,2010,2,53,829238,53,73.68210332859806,81.05031366145786,66.31389299573826
2010-03-01,2010,3,53,829238,53,119.02493614619686,130.92742976081655,107.12244253157719
2010-04-01,2010,4,53,829238,53,107.20685737990782,117.92754311789862,96.48617164191704
2010-05-01,2010,5,53,829238,53,96.23292709692514,105.85621980661764,86.60963438723262
2010-06-01,2010,6,53,829238,53,22.43023112785473,24.673254240640208,20.18720801506926
2010-07-01,2010,7,53,829238,53,7.2355584283402345,7.959114271174259,6.512002585506212
2010-08-01,2010,8,53,829238,53,3.858964495114792,4.244860944626272,3.4730680456033127
2010-09-01,2010,9,53,829238,53,3.256001292753106,3.5816014220284167,2.930401163477795
2010-10-01,2010,10,53,829238,53,3.6177792141701173,3.9795571355871293,3.256001292753106
2010-11-01,2010,11,53,829238,53,2.411852809446745,2.6530380903914197,2.1706675285020705
2010-12-01,2010,12,53,829238,53,4.703112978421153,5.173424276263269,4.232801680579038
2011-01-01,2011,1,53,829238,53,5.667854102199851,6.234639512419836,5.101068691979867
2011-02-01,2011,2,53,829238,53,4.82370561889349,5.306076180782839,4.341335057004141
2011-03-01,2011,3,53,829238,53,6.1502246640892,6.76524713049812,5.53520219768028
2011-04-01,2011,4,53,829238,53,6.63259522597855,7.295854748576404,5.969335703380694
2011-05-01,2011,5,53,829238,53,7.959114271174259,8.755025698291686,7.1632028440568325
2011-06-01,2011,6,53,829238,53,2.291260168974408,2.520386185871849,2.0621341520769674
2011-07-01,2011,7,53,829238,53,0.964741123778698,1.061215236156568,0.8682670114008282
2011-08-01,2011,8,53,829238,53,0.6029632023616862,0.6632595225978549,0.5426668821255176
2011-09-01,2011,9,53,829238,53,0.36177792141701176,0.39795571355871295,0.3256001292753106
2011-10-01,2011,10,53,829238,53,0.7235558428340235,0.7959114271174259,0.6512002585506212
2011-11-01,2011,11,53,829238,53,0.0,0.0,0.0
2011-12-01,2011,12,53,829238,53,0.6029632023616862,0.6632595225978549,0.5426668821255176
2012-01-01,2012,1,53,829238,53,4.4619276974764785,4.908120467224126,4.015734927728832
2012-02-01,2012,2,53,829238,53,4.341335057004141,4.775468562704555,3.907201551303727
2012-03-01,2012,3,53,829238,53,6.391409945033875,7.030550939537263,5.752268950530487
2012-04-01,2012,4,53,829238,53,4.82370561889349,5.306076180782839,4.341335057004141
2012-05-01,2012,5,53,829238,53,4.341335057004141,4.775468562704555,3.907201551303727
2012-06-01,2012,6,53,829238,53,3.256001292753106,3.5816014220284167,2.930401163477795
2012-07-01,2012,7,53,829238,53,2.1706675285020705,2.3877342813522775,1.9536007756518634
2012-08-01,2012,8,53,829238,53,2.411852809446745,2.6530380903914197,2.1706675285020705
2012-09-01,2012,9,53,829238,53,1.6882969666127214,1.857126663273994,1.5194672699514495
2012-10-01,2012,10,53,829238,53,1.6882969666127214,1.857126663273994,1.5194672699514495
2012-11-01,2012,11,53,829238,53,1.8088896070850586,1.9897785677935647,1.628000646376553
2012-12-01,2012,12,53,829238,53,3.0148160118084313,3.316297612989275,2.713334410627588
2013-01-01,2013,1,53,829238,53,12.421041968650737,13.663146165515812,11.178937771785664
2013-02-01,2013,2,53,829238,53,19.053637194629285,20.959000914092215,17.14827347516636
2013-03-01,2013,3,53,829238,53,49.081204672241256,53.98932513946539,44.17308420501714
2013-04-01,2013,4,53,829238,53,95.87114917550812,105.45826409305896,86.2840342579573
2013-05-01,2013,5,53,829238,53,92.73574052322735,102.00931457555009,83.46216647090462
